DATE,TIME,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Press_Avg,Lat,Long,Alt
2018-03-28,3:00,23.53,79.89,4.943,8.2,110.9,1012.524,20.98,89.64,25
2018-03-28,4:00,22.99,81.73,4.541,8.49,112.3,1012.281,20.98,89.64,25
2018-03-28,5:00,22.49,83.14,5.056,8.75,110.6,1012.06,20.98,89.64,25
2018-03-28,6:00,22.09,83.57,4.741,8.2,112.7,1012.381,20.98,89.64,25
2018-03-28,7:00,22.63,78.4,5.409,9.3,117,1012.814,20.98,89.64,25
2018-03-28,8:00,24.55,68.14,6.093,11.15,126.3,1013.209,20.98,89.64,25
2018-03-28,9:00,26.57,58,7.892,13.23,128.5,1013.115,20.98,89.64,25
2018-03-28,10:00,28.65,47.68,7.209,12.83,129.9,1012.768,20.98,89.64,25
2018-03-28,11:00,30.52,40.36,7.144,11.75,129.6,1012.113,20.98,89.64,25
2018-03-28,12:00,32.14,35.69,6.985,11.47,126.5,1011.045,20.98,89.64,25
2018-03-28,13:00,33.57,33.15,6.219,12.22,127,1009.649,20.98,89.64,25
2018-03-28,14:00,34.38,31.69,6.476,12.14,123.7,1008.324,20.98,89.64,25
2018-03-28,15:00,34.98,30.85,6.175,12.06,128.9,1007.164,20.98,89.64,25
2018-03-28,16:00,35.18,28.83,6.034,12.97,132,1006.557,20.98,89.64,25
2018-03-28,17:00,34.81,29.31,6.037,10.42,130.6,1006.511,20.98,89.64,25
2018-03-28,18:00,33.78,31.3,6.022,10.79,132.4,1006.627,20.98,89.64,25
2018-03-28,19:00,32.25,35.77,5.969,11.03,130.6,1007.16,20.98,89.64,25
2018-03-28,20:00,30.77,42.94,6.344,10.88,126.1,1008.186,20.98,89.64,25
2018-03-28,21:00,29.48,47.75,5.622,10.65,132.4,1009.322,20.98,89.64,25
2018-03-28,22:00,28.09,56.54,6.074,11,130.2,1010.308,20.98,89.64,25
2018-03-28,23:00,26.7,63.11,6.45,12.25,130.1,1010.797,20.98,89.64,25
2018-03-29,0:00,25.86,68.46,6.049,12.33,132.2,1010.645,20.98,89.64,25
2018-03-29,1:00,25.23,73.27,4.949,9.26,129.7,1010.224,20.98,89.64,25
2018-03-29,2:00,24.56,76.59,4.909,8.26,125.6,1009.55,20.98,89.64,25
2018-03-29,3:00,23.98,79.6,4.632,7.52,124,1009,20.98,89.64,25
2018-03-29,4:00,23.31,82.46,4.767,7.93,123.5,1008.553,20.98,89.64,25
2018-03-29,5:00,22.87,84.22,4.409,7.88,121.9,1008.477,20.98,89.64,25
2018-03-29,6:00,22.49,85.71,3.704,6.42,126.9,1008.87,20.98,89.64,25
2018-03-29,7:00,22.62,85.28,4.481,7.89,121.7,1009.051,20.98,89.64,25
2018-03-29,8:00,24.45,79.01,5.691,13.63,129.6,1009.459,20.98,89.64,25
2018-03-29,9:00,27.32,66.27,7.261,13.22,135,1009.889,20.98,89.64,25
2018-03-29,10:00,28.74,59.29,6.66,11.6,150.6,1010.384,20.98,89.64,25
2018-03-29,11:00,30.76,51.18,6.246,10.81,153,1010.342,20.98,89.64,25
2018-03-29,12:00,32.26,46.45,5.727,11.35,157.7,1009.942,20.98,89.64,25
2018-03-29,13:00,33.57,41.6,5.662,10.81,157.1,1009.016,20.98,89.64,25
2018-03-29,14:00,34.81,36.95,5.173,10.65,156.1,1007.975,20.98,89.64,25
2018-03-29,15:00,35.65,33.8,4.285,9.44,152.4,1007.316,20.98,89.64,25
2018-03-29,16:00,36.01,32.07,3.578,7.56,155.5,1006.982,20.98,89.64,25
2018-03-29,17:00,35.92,31.73,3.437,8.15,138.5,1006.862,20.98,89.64,25
2018-03-29,18:00,35.48,31.99,3.576,7.67,140.1,1006.994,20.98,89.64,25
2018-03-29,19:00,34.39,35.71,3.167,6.7,132.9,1007.629,20.98,89.64,25
2018-03-29,20:00,31.93,47.87,2.866,7.77,191.2,1009.029,20.98,89.64,25
2018-03-29,21:00,31.34,50.11,4.718,10.01,150.2,1010.408,20.98,89.64,25
2018-03-29,22:00,29.74,56.67,5.055,9.72,133.6,1011.545,20.98,89.64,25
2018-03-29,23:00,28.53,60.78,5.06,9.9,136.5,1012.327,20.98,89.64,25
2018-03-30,0:00,27.41,67.08,5.048,10.25,132.2,1012.299,20.98,89.64,25
2018-03-30,1:00,26.54,72.5,4.649,8.78,131.8,1012.141,20.98,89.64,25
2018-03-30,2:00,25.8,77.13,4.648,8.43,131.9,1012.02,20.98,89.64,25
2018-03-30,3:00,25.24,80.97,3.819,8.05,141.4,1011.715,20.98,89.64,25
2018-03-30,4:00,24.8,83.52,3.63,7.01,137,1011.672,20.98,89.64,25
2018-03-30,5:00,24.43,85.41,3.549,7.57,132.1,1012.002,20.98,89.64,25
2018-03-30,6:00,24.1,87.12,4,6.69,130.1,1012.467,20.98,89.64,25
2018-03-30,7:00,24.16,87.17,3.978,7.46,131.9,1013.037,20.98,89.64,25
2018-03-30,8:00,25.55,81.03,4.269,7.98,137.8,1013.69,20.98,89.64,25
2018-03-30,9:00,27.54,69.35,5.047,9.17,144.6,1014.403,20.98,89.64,25
2018-03-30,10:00,29.31,59.59,5.328,9.14,154,1014.395,20.98,89.64,25
2018-03-30,11:00,31.41,49.56,4.446,8.9,149.4,1014.22,20.98,89.64,25
2018-03-30,12:00,33.24,42.46,3.414,8.08,145.5,1013.585,20.98,89.64,25
2018-03-30,13:00,34.38,37.01,2.351,7.22,120.9,1012.769,20.98,89.64,25
2018-03-30,14:00,35.25,32.68,2.276,5.98,131.1,1011.85,20.98,89.64,25
2018-03-30,15:00,34.93,37.29,3.634,10.36,338.6,1011.177,20.98,89.64,25
2018-03-30,16:00,31.2,55.12,6.675,11.29,345.2,1011.266,20.98,89.64,25
2018-03-30,17:00,28.62,66.64,7.122,11.79,353.5,1012.117,20.98,89.64,25
2018-03-30,18:00,26.94,74.77,6.555,13.3,8.6,1012.954,20.98,89.64,25
2018-03-30,19:00,26.35,77.44,6.079,11.48,16.4,1013.592,20.98,89.64,25
2018-03-30,20:00,26.18,79.16,5.526,9.67,13.4,1014.368,20.98,89.64,25
2018-03-30,21:00,26.09,79.73,4.621,9.94,18.6,1015.025,20.98,89.64,25
2018-03-30,22:00,25.98,81.65,3.856,7.4,38.8,1015.704,20.98,89.64,25
2018-03-30,23:00,25.75,83.78,3.342,6.42,38.7,1015.622,20.98,89.64,25
2018-03-31,0:00,25.62,84.12,2.633,4.82,27.5,1015.194,20.98,89.64,25
2018-03-31,1:00,25.35,86.33,2.362,4.4,51.6,1014.836,20.98,89.64,25
2018-03-31,2:00,25.34,86.27,2.589,6.24,78.7,1014.582,20.98,89.64,25
2018-03-31,3:00,25.35,83.54,3.654,5.64,94,1014.296,20.98,89.64,25
2018-03-31,4:00,25.24,79.77,4.237,7.75,107,1014.289,20.98,89.64,25
2018-03-31,5:00,24.87,82.32,4.396,7.8,112.6,1014.264,20.98,89.64,25
2018-03-31,6:00,24.71,84.43,3.579,5.86,110.5,1014.834,20.98,89.64,25
2018-03-31,7:00,24.97,83.38,3.659,7.51,128.5,1014.938,20.98,89.64,25
2018-03-31,8:00,26.12,78.06,4.557,8.8,134.3,1015.333,20.98,89.64,25
2018-03-31,9:00,27.46,70.14,4.364,7.23,127.7,1016.185,20.98,89.64,25
2018-03-31,10:00,29.44,57.02,3.576,7.06,124.7,1016.877,20.98,89.64,25
2018-03-31,11:00,31.31,47.13,3.246,6.53,105.2,1016.798,20.98,89.64,25
2018-03-31,12:00,32.6,39.43,2.337,6.82,99.6,1016.076,20.98,89.64,25
2018-03-31,13:00,32.35,41,2.202,4.74,37.8,1015.086,20.98,89.64,25
2018-03-31,14:00,30.08,47.2,3.216,6.83,269.9,1014.496,20.98,89.64,25
2018-03-31,15:00,28.13,63.16,3.3,6.31,22.3,1013.789,20.98,89.64,25
2018-03-31,16:00,27.9,62.55,3.976,7.53,16.7,1013.293,20.98,89.64,25
2018-03-31,17:00,27.88,59.65,3.666,7.22,27.3,1013.426,20.98,89.64,25
2018-03-31,18:00,27.97,57.87,4.455,8.65,49.4,1013.8,20.98,89.64,25
2018-03-31,19:00,26.63,67.63,4.093,7.93,63,1014.187,20.98,89.64,25
2018-03-31,20:00,26.04,73.17,3.938,7.57,75.1,1014.751,20.98,89.64,25
2018-03-31,21:00,25.43,76.39,3.587,6.72,82.9,1015.376,20.98,89.64,25
2018-03-31,22:00,24.99,78.49,2.728,5.01,84.5,1015.92,20.98,89.64,25
2018-03-31,23:00,24.27,77.76,2.935,5.53,141.8,1016.303,20.98,89.64,25
