DATE,TIME,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Press_Avg,Lat,Long,Alt
2018-03-01,0:00,19.8,43.47,0.858,2,52.5,780.145,19.43,99.13,2229
2018-03-01,1:00,19.09,45.51,0.886,1.925,321.7,780.175,19.43,99.13,2229
2018-03-01,2:00,18.4,49.56,0.685,2.15,260.8,779.922,19.43,99.13,2229
2018-03-01,3:00,17.74,51.55,0.7,1.925,218.9,779.599,19.43,99.13,2229
2018-03-01,4:00,17.08,52.78,0.401,1.7,198,779.444,19.43,99.13,2229
2018-03-01,5:00,16.6,56.79,0.506,1.7,269,779.469,19.43,99.13,2229
2018-03-01,6:00,15.92,53.2,0.2,0.2,125,779.739,19.43,99.13,2229
2018-03-01,7:00,15.63,55.83,0.22,1.1,215.6,780.286,19.43,99.13,2229
2018-03-01,8:00,15.48,56.42,0.534,1.925,45.7,781.003,19.43,99.13,2229
2018-03-01,9:00,16.63,51.95,0.593,2,3.8,781.643,19.43,99.13,2229
2018-03-01,10:00,18.18,50.05,1.096,3.2,277,781.883,19.43,99.13,2229
2018-03-01,11:00,20.1,45.08,1.745,5.225,286.3,781.731,19.43,99.13,2229
2018-03-01,12:00,21.67,40.43,2.058,5.75,292.8,781.29,19.43,99.13,2229
2018-03-01,13:00,23.33,32.3,1.657,5.375,302.1,780.569,19.43,99.13,2229
2018-03-01,14:00,24.63,28.05,2.081,6.125,354.4,779.874,19.43,99.13,2229
2018-03-01,15:00,25.77,27.28,2.147,5.6,304.7,778.912,19.43,99.13,2229
2018-03-01,16:00,25.92,27.59,2.706,6.35,285.6,778.441,19.43,99.13,2229
2018-03-01,17:00,26.27,25.88,2.279,6.875,325.8,778.126,19.43,99.13,2229
2018-03-01,18:00,24.97,29.61,3.537,7.4,5.1,778.504,19.43,99.13,2229
2018-03-01,19:00,22.28,43.98,4.302,9.65,15.2,779.471,19.43,99.13,2229
2018-03-01,20:00,20.74,45.83,3.878,8.9,1,780.52,19.43,99.13,2229
2018-03-01,21:00,19.56,50.45,2.072,5.6,321.8,781.665,19.43,99.13,2229
2018-03-01,22:00,18.52,56.62,2.597,5.225,279.9,782.331,19.43,99.13,2229
2018-03-01,23:00,17.14,61.25,3.709,6.275,288.1,782.798,19.43,99.13,2229
2018-03-02,0:00,16.41,61.6,2.574,5.225,273,783.025,19.43,99.13,2229
2018-03-02,1:00,15.86,63.92,3.287,6.5,288.1,783.044,19.43,99.13,2229
2018-03-02,2:00,15.15,67.35,2.925,5.525,283,782.559,19.43,99.13,2229
2018-03-02,3:00,14.72,69.95,2.616,4.775,292.9,782.057,19.43,99.13,2229
2018-03-02,4:00,14.09,73.99,2.784,5.075,287.4,781.864,19.43,99.13,2229
2018-03-02,5:00,13.66,76.27,1.97,4.775,271.7,781.65,19.43,99.13,2229
2018-03-02,6:00,13.48,77.16,1.502,3.8,261.3,781.823,19.43,99.13,2229
2018-03-02,7:00,13.46,76.99,1.721,3.875,289.6,782.134,19.43,99.13,2229
2018-03-02,8:00,13.91,73.41,0.862,2.225,274.2,782.562,19.43,99.13,2229
2018-03-02,9:00,14.41,68.93,0.894,2.3,245.5,782.962,19.43,99.13,2229
2018-03-02,10:00,15.5,64.2,1.186,2.975,330.7,783.292,19.43,99.13,2229
2018-03-02,11:00,16.98,58.5,1.231,2.825,269,783.301,19.43,99.13,2229
2018-03-02,12:00,18.99,50.7,1.138,3.5,18.3,782.776,19.43,99.13,2229
2018-03-02,13:00,20.67,41.12,1.804,5.15,38.2,781.979,19.43,99.13,2229
2018-03-02,14:00,22.46,33.36,1.735,4.325,47.9,781.045,19.43,99.13,2229
2018-03-02,15:00,23.69,27.2,1.561,4.325,29,780.117,19.43,99.13,2229
2018-03-02,16:00,24.75,24.72,1.724,4.1,36.7,779.368,19.43,99.13,2229
2018-03-02,17:00,25.18,23.99,1.361,4.925,47.2,779.018,19.43,99.13,2229
2018-03-02,18:00,24.83,21.68,2.219,5.525,112.1,779.232,19.43,99.13,2229
2018-03-02,19:00,22.52,31.79,2.777,6.2,22.4,780.35,19.43,99.13,2229
2018-03-02,20:00,20.65,38.2,2.607,5.975,313.7,781.232,19.43,99.13,2229
2018-03-02,21:00,18.64,43.58,3.67,7.25,294.3,781.904,19.43,99.13,2229
2018-03-02,22:00,17.11,48.02,3.8,7.175,284.8,782.506,19.43,99.13,2229
2018-03-02,23:00,15.94,53.45,3.078,6.05,286.9,782.761,19.43,99.13,2229
2018-03-03,0:00,15.02,57.82,2.58,5.375,289.8,782.932,19.43,99.13,2229
2018-03-03,1:00,14.31,61.4,2.307,4.625,284.1,782.941,19.43,99.13,2229
2018-03-03,2:00,13.23,65.76,2.291,4.4,279.3,782.827,19.43,99.13,2229
2018-03-03,3:00,12.8,67.63,0.925,2.3,251.3,782.773,19.43,99.13,2229
2018-03-03,4:00,12.21,70.19,1.157,2.375,113.5,782.646,19.43,99.13,2229
2018-03-03,5:00,11.98,71.61,1.434,2.9,120.3,782.435,19.43,99.13,2229
2018-03-03,6:00,11.39,73.92,1.414,2.975,76.1,782.429,19.43,99.13,2229
2018-03-03,7:00,10.68,77.64,1.424,2.9,68,782.714,19.43,99.13,2229
2018-03-03,8:00,11.07,75.57,0.607,2.75,71.2,783.18,19.43,99.13,2229
2018-03-03,9:00,12.46,69.19,0.227,1.7,76.4,783.746,19.43,99.13,2229
2018-03-03,10:00,14.61,60.71,0.397,2.6,60.4,783.923,19.43,99.13,2229
2018-03-03,11:00,17.55,49.95,0.512,2.375,57.1,783.701,19.43,99.13,2229
2018-03-03,12:00,20.29,36.98,0.645,3.8,236.6,783.069,19.43,99.13,2229
2018-03-03,13:00,22.41,25.55,2.127,5.525,38.8,782.116,19.43,99.13,2229
2018-03-03,14:00,23.87,14.91,2.394,6.35,53.3,781.001,19.43,99.13,2229
2018-03-03,15:00,24.53,16.5,1.584,4.925,32.2,780.04,19.43,99.13,2229
2018-03-03,16:00,25.53,15.21,1.202,4.4,34.4,779.199,19.43,99.13,2229
2018-03-03,17:00,25.86,15.21,1.549,5.45,310.6,778.715,19.43,99.13,2229
2018-03-03,18:00,25.15,17.12,1.996,4.85,313.2,778.765,19.43,99.13,2229
2018-03-03,19:00,23.85,13.99,2.955,6.425,345.7,779.333,19.43,99.13,2229
2018-03-03,20:00,21.97,12.05,3.431,6.95,2.5,780.186,19.43,99.13,2229
2018-03-03,21:00,20.65,14.06,1.989,4.925,355.4,780.943,19.43,99.13,2229
2018-03-03,22:00,19.55,16.46,1.726,4.1,298.1,781.502,19.43,99.13,2229
2018-03-03,23:00,18.12,19.84,1.929,4.625,280.8,781.711,19.43,99.13,2229
2018-03-04,0:00,17.36,21.06,1.631,3.875,262.2,781.908,19.43,99.13,2229
2018-03-04,1:00,16.77,25.66,1.415,3.275,267.9,781.883,19.43,99.13,2229
2018-03-04,2:00,16.07,29.43,0.701,2,251.4,781.536,19.43,99.13,2229
2018-03-04,3:00,15.62,30.25,0.457,1.85,280.7,781.156,19.43,99.13,2229
2018-03-04,4:00,14.53,31.1,0.66,1.85,291.4,780.938,19.43,99.13,2229
2018-03-04,5:00,13.51,32.66,0.453,1.475,274.7,780.848,19.43,99.13,2229
2018-03-04,6:00,13.83,33.38,1.152,2.45,130.8,781.058,19.43,99.13,2229
2018-03-04,7:00,12.41,38.76,1.291,2.6,50.2,781.509,19.43,99.13,2229
2018-03-04,8:00,12.83,40.86,0.33,1.625,29.6,781.92,19.43,99.13,2229
2018-03-04,9:00,14.89,36.59,0.456,1.475,257.5,782.251,19.43,99.13,2229
2018-03-04,10:00,16.34,32.66,0.699,2,5.2,782.426,19.43,99.13,2229
2018-03-04,11:00,18.76,26.56,0.962,2.375,86.6,782.152,19.43,99.13,2229
2018-03-04,12:00,20.59,23.31,1.233,3.2,1.6,781.459,19.43,99.13,2229
2018-03-04,13:00,22.5,17.87,1.305,3.8,66.6,780.513,19.43,99.13,2229
2018-03-04,14:00,24.27,11.66,2.374,6.2,48.7,779.553,19.43,99.13,2229
2018-03-04,15:00,25.2,10.95,1.758,4.55,15.9,778.683,19.43,99.13,2229
2018-03-04,16:00,25.68,11.32,1.39,4.175,88.8,777.862,19.43,99.13,2229
2018-03-04,17:00,26.05,10.73,1.871,5.15,33.8,777.367,19.43,99.13,2229
2018-03-04,18:00,25.52,14.63,1.552,3.65,83.5,777.169,19.43,99.13,2229
2018-03-04,19:00,23.34,23.41,2.521,4.925,84.6,777.876,19.43,99.13,2229
2018-03-04,20:00,21.84,28.54,2.039,4.325,58.7,779.074,19.43,99.13,2229
2018-03-04,21:00,20.57,31.26,2.114,4.025,75.1,779.97,19.43,99.13,2229
2018-03-04,22:00,20.1,30.59,0.964,2.9,53.6,780.37,19.43,99.13,2229
2018-03-04,23:00,19.13,32.53,1.046,2.9,35.7,780.5,19.43,99.13,2229
2018-03-05,0:00,18.33,33.61,0.657,2.525,306.6,780.607,19.43,99.13,2229
2018-03-05,1:00,17.59,32.64,0.969,2.3,259.9,780.381,19.43,99.13,2229
2018-03-05,2:00,16.9,36.72,0.722,1.7,286.6,779.818,19.43,99.13,2229
2018-03-05,3:00,16,40.89,0.602,1.925,328.9,779.458,19.43,99.13,2229
2018-03-05,4:00,15.46,42.84,0.323,1.325,346.7,779.088,19.43,99.13,2229
2018-03-05,5:00,14.77,44.37,0.705,1.85,272.3,779.167,19.43,99.13,2229
2018-03-05,6:00,14.28,43.91,0.275,1.025,306.7,779.275,19.43,99.13,2229
2018-03-05,7:00,13.95,44.78,0.928,2.075,53.9,779.509,19.43,99.13,2229
2018-03-05,8:00,14.29,45.1,1,2,59.8,779.905,19.43,99.13,2229
2018-03-05,9:00,15.48,42.06,1.133,2.45,53.3,780.389,19.43,99.13,2229
2018-03-05,10:00,17.02,38.22,1.025,2.75,349.3,780.739,19.43,99.13,2229
2018-03-05,11:00,19.24,33.66,1.134,3.725,11.2,780.724,19.43,99.13,2229
2018-03-05,12:00,21.14,27.06,1.106,3.65,345.7,780.216,19.43,99.13,2229
2018-03-05,13:00,22.97,21.02,1.286,3.8,288.2,779.297,19.43,99.13,2229
2018-03-05,14:00,24.11,18.77,1.946,5.9,52.7,778.327,19.43,99.13,2229
2018-03-05,15:00,24.85,16.23,2.119,5.15,280.7,777.514,19.43,99.13,2229
2018-03-05,16:00,25.47,13.66,1.906,4.625,336.3,776.862,19.43,99.13,2229
2018-03-05,17:00,25.64,11.59,1.091,3.425,281.5,776.508,19.43,99.13,2229
2018-03-05,18:00,24.78,13.94,1.905,3.575,228.8,776.454,19.43,99.13,2229
2018-03-05,19:00,23.22,24.35,1.839,4.55,241.3,776.987,19.43,99.13,2229
2018-03-05,20:00,21.81,33.4,1.593,4.55,76.2,777.908,19.43,99.13,2229
2018-03-05,21:00,20.86,32.22,1.848,3.95,102.4,778.806,19.43,99.13,2229
2018-03-05,22:00,20.37,34.12,1.196,2.825,73.4,779.13,19.43,99.13,2229
2018-03-05,23:00,19.84,36.14,0.911,2.6,96.9,779.252,19.43,99.13,2229
2018-03-06,0:00,19.12,38.5,0.648,1.775,66.6,779.289,19.43,99.13,2229
2018-03-06,1:00,18.01,36.66,1.5,3.35,257.9,779.575,19.43,99.13,2229
2018-03-06,2:00,17.31,38.03,1.305,2.9,277,779.294,19.43,99.13,2229
2018-03-06,3:00,16.92,37.1,0.821,2,250.9,779.015,19.43,99.13,2229
2018-03-06,4:00,16.75,38.73,0.748,2,240.5,778.841,19.43,99.13,2229
2018-03-06,5:00,15.92,48.72,1.377,2.9,165.2,778.818,19.43,99.13,2229
2018-03-06,6:00,16.01,48.46,0.909,1.85,246.5,779.127,19.43,99.13,2229
2018-03-06,7:00,15.74,50.88,0.499,1.4,0.6,779.483,19.43,99.13,2229
2018-03-06,8:00,15.58,51.05,1.162,2.3,130.1,780.034,19.43,99.13,2229
2018-03-06,9:00,16.47,48.42,1.035,2.45,162,780.431,19.43,99.13,2229
2018-03-06,10:00,18.61,41.1,0.948,2.075,91.4,780.639,19.43,99.13,2229
2018-03-06,11:00,20.16,35.88,1.182,2.9,36.7,780.577,19.43,99.13,2229
2018-03-06,12:00,21.54,32.52,1.369,3.725,3.9,780.125,19.43,99.13,2229
2018-03-06,13:00,22.88,25.66,1.506,4.625,37.6,779.299,19.43,99.13,2229
2018-03-06,14:00,24.29,20.85,1.389,4.175,26.4,778.364,19.43,99.13,2229
2018-03-06,15:00,24.36,19.36,1.637,4.325,257.6,777.549,19.43,99.13,2229
2018-03-06,16:00,23.99,21.14,2.008,5.075,240.6,777.017,19.43,99.13,2229
2018-03-06,17:00,23.34,23.08,2.358,6.65,241.7,777.07,19.43,99.13,2229
2018-03-06,18:00,22.5,22.95,2.541,5.825,253.1,777.4,19.43,99.13,2229
2018-03-06,19:00,21.67,25.94,1.706,4.25,308.3,777.795,19.43,99.13,2229
2018-03-06,20:00,21.15,28.02,1.701,5.225,297.7,778.502,19.43,99.13,2229
2018-03-06,21:00,19.58,38.6,2.564,5.825,359.7,779.604,19.43,99.13,2229
2018-03-06,22:00,18.51,43.8,2.012,5.225,10.1,780.299,19.43,99.13,2229
2018-03-06,23:00,17.91,46.55,0.932,2.6,342.1,780.729,19.43,99.13,2229
2018-03-07,0:00,17.14,49.5,1.897,3.95,272.3,780.837,19.43,99.13,2229
2018-03-07,1:00,16.16,52.81,2.017,4.775,265.6,780.661,19.43,99.13,2229
2018-03-07,2:00,15.63,54.61,1.667,3.275,267.2,780.269,19.43,99.13,2229
2018-03-07,3:00,14.87,62.78,2.36,5.15,287.5,780.224,19.43,99.13,2229
2018-03-07,4:00,14.1,69.39,1.788,3.65,258.1,780.296,19.43,99.13,2229
2018-03-07,5:00,13.46,74.56,1.657,3.425,257,780.352,19.43,99.13,2229
2018-03-07,6:00,13.14,74.42,1.727,4.775,264.5,780.534,19.43,99.13,2229
2018-03-07,7:00,12.92,74.75,3.036,5.525,286.1,781.012,19.43,99.13,2229
2018-03-07,8:00,13.09,73.07,2.032,4.175,293.3,781.808,19.43,99.13,2229
2018-03-07,9:00,13.86,69.87,1.94,4.1,292.3,782.425,19.43,99.13,2229
2018-03-07,10:00,14.71,65.45,1.447,3.95,291.5,782.731,19.43,99.13,2229
2018-03-07,11:00,15.48,60.39,1.455,3.95,288.2,782.74,19.43,99.13,2229
2018-03-07,12:00,16.98,52.67,1.207,3.275,61.1,782.321,19.43,99.13,2229
2018-03-07,13:00,18.88,46.38,1.395,3.8,246.5,781.478,19.43,99.13,2229
2018-03-07,14:00,20.5,41.16,1.411,4.475,319.2,780.467,19.43,99.13,2229
2018-03-07,15:00,21.63,35.77,1.858,5.075,12.1,779.218,19.43,99.13,2229
2018-03-07,16:00,20.58,40.49,3.56,7.325,3.9,778.859,19.43,99.13,2229
2018-03-07,17:00,18.91,45.54,3.81,7.925,311.3,779.674,19.43,99.13,2229
2018-03-07,18:00,14.37,72.8,2.873,8,296.7,780.606,19.43,99.13,2229
2018-03-07,19:00,14.81,69.6,1.595,4.25,252.3,780.808,19.43,99.13,2229
2018-03-07,20:00,15.73,65.21,1.695,3.125,264.3,781.092,19.43,99.13,2229
2018-03-07,21:00,15.54,65.4,1.859,3.725,267.8,781.48,19.43,99.13,2229
2018-03-07,22:00,14.83,61.4,2.709,5.3,285.3,781.699,19.43,99.13,2229
2018-03-07,23:00,13.82,65.27,2.41,5.375,276,781.937,19.43,99.13,2229
2018-03-08,0:00,13.13,66.08,2.194,5.075,279.1,781.816,19.43,99.13,2229
2018-03-08,1:00,12.68,67.86,1.566,4.4,265.2,781.713,19.43,99.13,2229
2018-03-08,2:00,12.25,69.58,1.603,3.35,271.5,781.151,19.43,99.13,2229
2018-03-08,3:00,11.94,71.11,1.133,3.125,273.5,780.678,19.43,99.13,2229
2018-03-08,4:00,11.63,72.64,1.33,2.825,267.7,780.816,19.43,99.13,2229
2018-03-08,5:00,11.27,73.94,1.079,2.45,266.1,780.965,19.43,99.13,2229
2018-03-08,6:00,11.1,74.35,0.983,2,265.5,781.385,19.43,99.13,2229
2018-03-08,7:00,10.84,75.48,1.237,2.15,284.4,781.754,19.43,99.13,2229
2018-03-08,8:00,11.04,74.07,1.193,2.375,281,781.993,19.43,99.13,2229
2018-03-08,9:00,12.7,67.7,0.844,2.375,2.5,782.319,19.43,99.13,2229
2018-03-08,10:00,14.32,61.62,0.86,2.675,335,782.569,19.43,99.13,2229
2018-03-08,11:00,16.85,52.65,1.056,2.75,321.4,782.461,19.43,99.13,2229
2018-03-08,12:00,19.12,43.75,1.071,3.125,40.1,781.852,19.43,99.13,2229
2018-03-08,13:00,20.96,35.45,1.361,3.875,276.8,780.994,19.43,99.13,2229
2018-03-08,14:00,22.05,27.47,1.362,3.5,288,780.118,19.43,99.13,2229
